1009,24,1217808000
731,374,1217980800
431,65,1217980800
998,11,1217980800
1344,234,1218067200
1344,302,1218067200
970,271,1218067200
731,386,1218067200
1344,236,1218067200
1344,233,1218067200
1344,174,1218067200
1344,86,1218153600
1344,46,1218153600
1344,58,1218153600
95,395,1218412800
95,406,1218412800
95,429,1218499200
1032,372,1219190400
1343,219,1219363200
415,332,1219363200
970,390,1219622400
970,379,1219622400
970,382,1219622400
639,129,1219795200
248,332,1219881600
416,74,1219881600
307,11,1220054400
792,236,1220140800
792,199,1220140800
625,161,1220745600
998,194,1221091200
1238,388,1221436800
864,51,1221436800
587,214,1221696000
416,309,1221868800
1038,102,1221955200
1038,148,1221955200
505,232,1222128000
124,177,1222214400
919,428,1222300800
1401,84,1222732800
1401,388,1222732800
1466,101,1222819200
919,242,1222992000
1144,179,1223683200
978,399,1223942400
978,369,1223942400
978,371,1223942400
556,332,1225324800
556,122,1225324800
1313,316,1225497600
1327,11,1225843200
762,214,1226361600
1231,388,1226448000
1469,309,1226620800
502,461,1226966400
1383,166,1227052800
1466,219,1227139200
202,102,1227139200
104,264,1227139200
1469,60,1227398400
709,288,1227398400
147,381,1227398400
259,124,1227398400
791,264,1227398400
259,292,1227398400
359,232,1227657600
431,419,1227830400
206,423,1228089600
709,96,1228176000
768,101,1228262400
1293,142,1228435200
987,299,1228435200
1439,259,1228694400
470,139,1229212800
966,23,1229299200
1665,272,1229558400
1665,146,1229558400
1439,83,1229644800
1408,242,1229731200
1665,218,1230249600
704,311,1230681600
1479,369,1230768000
1479,399,1230768000
969,414,1231286400
304,303,1231372800
738,170,1231459200
379,128,1231632000
1505,191,1231718400
969,98,1231804800
325,215,1231977600
418,505,1232409600
1443,291,1232668800
96,461,1232668800
30,290,1232668800
969,139,1233014400
1176,309,1233446400
111,16,1233619200
639,241,1233705600
459,458,1234051200
1471,272,1234656000
1032,429,1235088000
1341,150,1235433600
791,161,1235606400
266,149,1235606400
1159,242,1235952000
920,290,1236038400
1408,104,1236816000
974,352,1236988800
132,368,1237075200
323,388,1237420800
547,603,1237420800
1136,282,1237507200
279,193,1237593600
1009,507,1237852800
1009,366,1237852800
502,507,1237852800
1136,381,1237852800
459,103,1237852800
891,508,1237939200
1341,58,1237939200
1274,508,1237939200
1209,507,1237939200
1122,508,1237939200
1136,30,1238025600
124,508,1238025600
124,507,1238025600
304,507,1238025600
386,507,1238112000
1050,173,1238198400
147,508,1238284800
124,315,1238371200
155,32,1238544000
1121,417,1238716800
340,508,1238803200
1341,459,1238976000
124,26,1238976000
907,16,1239062400
1642,72,1239235200
102,31,1239235200
757,177,1239235200
1642,107,1239235200
1642,62,1239235200
1508,366,1239580800
1508,507,1239580800
693,507,1239580800
304,508,1239840000
677,366,1239840000
1665,153,1240012800
1672,68,1240185600
1531,78,1240272000
1327,284,1240358400
629,370,1240444800
629,391,1240444800
1032,52,1240531200
1665,329,1240704000
307,290,1240876800
1665,152,1240876800
1330,73,1241222400
1499,276,1241222400
1499,474,1241222400
1078,288,1241481600
1430,265,1241568000
1361,37,1242086400
808,33,1242432000
435,29,1242518400
155,381,1242518400
1221,509,1242518400
155,379,1242604800
155,282,1242604800
749,147,1242691200
1247,266,1242691200
788,247,1242777600
386,508,1242777600
124,161,1242864000
176,102,1242864000
1349,636,1243209600
74,288,1243382400
1009,129,1243728000
1183,31,1243900800
938,465,1243900800
176,10,1243987200
1220,167,1244332800
1254,185,1244592000
1542,189,1244678400
1519,102,1244764800
693,366,1244764800
1,531,1244764800
1343,428,1244851200
490,183,1244937600
155,394,1244937600
1271,376,1245024000
502,77,1245024000
1485,102,1245110400
629,372,1245283200
1583,11,1245283200
585,497,1245369600
585,531,1245369600
363,444,1245456000
18,117,1245542400
416,272,1245542400
416,342,1245542400
236,143,1245542400
416,406,1245542400
1231,254,1245715200
1231,483,1245888000
1091,372,1245974400
505,438,1245974400
1469,199,1246147200
1665,143,1246233600
894,219,1246406400
502,260,1246492800
894,428,1246579200
609,366,1246665600
1130,465,1246665600
1247,411,1246752000
489,381,1246838400
316,15,1246838400
356,254,1246924800
440,97,1246924800
440,414,1246924800
176,378,1246924800
662,142,1247184000
1241,44,1247356800
514,392,1247443200
502,232,1247443200
423,379,1247443200
808,388,1247616000
680,438,1247616000
129,165,1247875200
1271,374,1247961600
996,11,1248048000
1648,252,1248048000
423,31,1248048000
796,264,1248134400
1370,427,1248134400
846,102,1248220800
846,101,1248220800
867,430,1248220800
856,388,1248220800
867,398,1248220800
1136,375,1248307200
1260,324,1248307200
1542,194,1248393600
1271,500,1248652800
1031,189,1248652800
1271,493,1248652800
846,304,1248739200
1636,282,1248825600
1236,32,1248998400
1236,388,1248998400
1236,102,1248998400
1562,436,1249171200
1310,398,1249171200
1201,456,1249344000
1408,432,1249430400
1393,380,1249516800
1393,401,1249516800
1590,324,1249603200
1590,169,1249603200
953,42,1249603200
1665,40,1250121600
928,11,1250294400
1469,432,1250294400
441,102,1250380800
750,292,1250467200
1112,11,1250553600
155,63,1250640000
1343,39,1250726400
276,79,1250899200
13,316,1251244800
1209,284,1251244800
986,343,1251331200
1365,467,1251417600
505,219,1251417600
757,94,1251590400
1406,75,1251676800
968,481,1251676800
916,25,1251763200
595,138,1252022400
1038,506,1252022400
738,205,1252108800
1489,534,1252195200
502,126,1252281600
1610,187,1252368000
318,194,1252368000
987,369,1252454400
1545,498,1252627200
1666,343,1252627200
1101,344,1252713600
977,146,1252800000
505,75,1252800000
1135,79,1252886400
977,328,1252886400
1562,221,1253059200
726,221,1253232000
1666,297,1253318400
1200,107,1253491200
924,226,1253491200
1458,206,1253491200
493,119,1253836800
983,254,1253923200
938,429,1254182400
933,56,1254700800
933,54,1254700800
856,236,1254873600
856,46,1254873600
1330,102,1255046400
1014,157,1255478400
1014,62,1255478400
1330,89,1255564800
1014,63,1255564800
977,403,1255564800
1014,379,1255737600
1014,378,1255737600
1014,371,1255737600
756,304,1256083200
1,220,1256342400
478,101,1257120000
13,506,1257292800
1684,4,1257552000
717,384,1258156800
680,390,1258156800
1121,101,1258243200
905,11,1258329600
108,66,1258416000
431,498,1258675200
431,388,1258761600
1532,31,1258934400
788,214,1259712000
1375,42,1260230400
1375,46,1260230400
1375,58,1260230400
493,211,1260316800
1590,447,1260662400
1136,393,1260835200
987,23,1261008000
1323,366,1261008000
987,71,1261094400
233,241,1261353600
1396,38,1261353600
1067,360,1261958400
1031,19,1262044800
1545,48,1262217600
1059,271,1262476800
1188,264,1262908800
1210,291,1262995200
1210,204,1263081600
185,383,1263081600
1210,408,1264118400
1176,212,1264464000
665,105,1264550400
146,350,1264550400
909,146,1264982400
331,150,1265155200
1591,441,1265241600
1265,94,1265241600
1038,150,1265241600
1176,234,1265587200
415,360,1265587200
1267,388,1265673600
1267,394,1265673600
1267,371,1265673600
977,110,1266105600
1210,64,1266192000
631,291,1266192000
1210,105,1266278400
1210,103,1266364800
1274,532,1266796800
276,141,1266796800
276,275,1266796800
762,534,1266969600
1361,533,1267056000
1408,214,1267056000
124,532,1267056000
706,583,1267056000
1255,532,1267056000
459,533,1267142400
1122,534,1267228800
14,309,1267228800
1224,389,1267228800
1224,30,1267228800
1,532,1267401600
155,533,1267401600
657,20,1267488000
502,302,1267660800
12,701,1267660800
722,616,1267747200
276,223,1267747200
435,393,1268006400
147,534,1268006400
77,529,1268092800
468,324,1268265600
1530,616,1268352000
891,532,1268352000
1067,179,1268611200
1469,205,1268611200
225,534,1268697600
225,532,1268697600
480,310,1268784000
588,533,1268784000
671,616,1268784000
480,146,1268784000
1188,103,1268870400
1432,534,1268870400
874,582,1268870400
496,533,1268956800
1176,602,1268956800
385,580,1269216000
98,602,1269216000
585,361,1269216000
1364,219,1269302400
1002,581,1269302400
1681,419,1269302400
307,581,1269388800
230,583,1269388800
641,616,1269475200
1623,532,1269475200
704,13,1269648000
704,108,1269648000
928,198,1269820800
768,124,1269907200
1364,403,1270080000
1176,187,1270252800
489,63,1270425600
1427,581,1270425600
331,580,1270512000
198,181,1270684800
215,580,1270684800
176,393,1270771200
1263,580,1270771200
1005,96,1270771200
1271,438,1270857600
319,85,1270857600
452,581,1271030400
1466,533,1271030400
1029,584,1271289600
1042,581,1271289600
554,616,1271289600
1187,584,1271289600
1274,104,1271376000
1605,378,1271462400
198,244,1271548800
1121,191,1271548800
503,567,1271635200
1287,567,1271635200
535,13,1271721600
566,91,1271721600
37,227,1271721600
900,469,1271808000
968,592,1271808000
195,567,1271808000
756,568,1271808000
339,533,1271894400
1608,567,1271894400
885,567,1271894400
1517,567,1271894400
96,259,1271894400
145,567,1271894400
339,532,1271894400
996,568,1271980800
434,568,1271980800
1508,280,1271980800
319,602,1271980800
968,582,1271980800
960,568,1271980800
571,583,1272067200
571,365,1272067200
968,316,1272067200
1353,490,1272153600
1451,568,1272153600
473,568,1272240000
1065,387,1272240000
212,567,1272326400
1489,567,1272412800
169,292,1272499200
137,592,1272585600
1210,223,1272585600
379,459,1272672000
1515,616,1272844800
1267,382,1272844800
894,215,1272931200
1284,264,1272931200
1032,592,1272931200
435,394,1272931200
496,233,1273017600
465,510,1273190400
288,568,1273276800
490,378,1273363200
836,581,1273449600
762,305,1273449600
1648,23,1273536000
494,432,1273622400
1102,592,1273622400
224,583,1273622400
745,568,1273708800
1381,193,1273968000
861,568,1274054400
1176,398,1274054400
1023,383,1274140800
923,581,1274140800
97,567,1274227200
1074,581,1274227200
1627,14,1274227200
916,534,1274313600
541,533,1274313600
903,580,1274313600
476,568,1274313600
808,29,1274400000
499,102,1274486400
693,580,1274659200
198,269,1274745600
198,111,1274745600
1253,150,1274745600
9,582,1274745600
631,226,1274745600
1284,311,1274832000
148,568,1274918400
217,16,1274918400
1575,319,1275091200
1121,102,1275091200
379,258,1275091200
1575,127,1275091200
96,302,1275091200
1575,14,1275436800
1001,30,1275523200
162,483,1275609600
874,580,1275696000
1386,266,1275782400
682,501,1276128000
1229,81,1276214400
1263,30,1276214400
156,396,1276387200
216,531,1276387200
156,389,1276387200
156,30,1276387200
156,493,1276387200
156,388,1276387200
688,428,1276646400
1383,365,1276646400
1643,265,1276732800
1643,10,1276732800
119,370,1276819200
600,272,1276819200
415,57,1276905600
166,568,1276905600
1514,16,1276992000
217,150,1277078400
662,253,1277078400
1254,245,1277078400
1161,157,1277164800
542,119,1277164800
1161,493,1277164800
770,581,1277251200
268,567,1277337600
499,148,1277424000
502,117,1277510400
27,23,1277683200
926,221,1277683200
429,242,1277769600
1126,227,1277856000
1471,111,1278028800
198,388,1278115200
198,382,1278115200
1357,525,1278115200
1665,142,1278201600
1353,122,1278201600
977,227,1278374400
514,370,1278374400
1009,102,1278374400
827,616,1278460800
1502,195,1278547200
747,469,1278806400
1243,398,1278806400
1243,377,1278806400
1243,423,1278806400
1545,106,1278806400
1392,603,1278979200
689,154,1278979200
139,534,1278979200
920,567,1279152000
775,392,1279324800
775,391,1279324800
1485,388,1279411200
790,153,1279497600
1402,148,1279584000
1031,474,1279584000
396,525,1279670400
437,396,1279670400
407,603,1279670400
1666,627,1279670400
1055,525,1279670400
437,381,1279670400
437,62,1279670400
148,627,1279756800
836,525,1279756800
60,11,1279756800
87,525,1279756800
938,398,1279929600
1681,270,1279929600
848,203,1279929600
1121,241,1280016000
923,525,1280102400
1408,525,1280188800
1358,445,1280275200
972,531,1280275200
1228,525,1280361600
1465,290,1280361600
109,80,1280448000
653,525,1280448000
542,506,1280534400
1231,212,1280534400
52,525,1280620800
801,627,1280620800
1381,84,1280620800
1121,504,1280707200
874,525,1280707200
1029,525,1280707200
225,479,1280793600
1061,686,1280966400
758,531,1280966400
468,525,1280966400
1284,142,1281139200
1085,525,1281225600
680,36,1281312000
356,284,1281398400
1103,625,1281484800
1357,143,1281484800
1121,267,1281484800
1310,447,1281571200
266,525,1281571200
319,472,1281571200
1662,627,1281571200
1660,525,1281571200
1310,208,1281571200
1551,127,1281571200
1458,36,1281657600
1393,525,1281657600
1485,156,1281744000
378,513,1281744000
452,525,1281830400
903,627,1281830400
1458,458,1281830400
1430,525,1281916800
1583,525,1281916800
1119,531,1281916800
1255,525,1282003200
856,453,1282089600
1231,466,1282089600
191,525,1282089600
1231,144,1282089600
856,403,1282089600
1670,525,1282176000
1135,464,1282262400
1310,479,1282435200
978,23,1282435200
1310,227,1282435200
1310,80,1282435200
957,490,1282521600
147,525,1282521600
1610,427,1282521600
1427,525,1282608000
1005,388,1282608000
1310,408,1282694400
1053,394,1282694400
1053,388,1282694400
1231,215,1282780800
1330,311,1282780800
1310,603,1282780800
1220,627,1282780800
1330,441,1282780800
1337,30,1282867200
631,127,1282867200
40,83,1282953600
309,54,1283126400
680,142,1283212800
1353,491,1283299200
1353,405,1283299200
1334,582,1283558400
529,367,1283558400
1485,381,1283644800
1591,81,1283731200
37,260,1283731200
1163,572,1283731200
1302,479,1283731200
1163,134,1283731200
1163,133,1283731200
713,902,1283817600
1545,155,1283904000
1375,468,1283904000
1015,525,1283904000
713,47,1283904000
1119,417,1283904000
1469,235,1283990400
1334,269,1283990400
936,214,1283990400
431,399,1284076800
1354,391,1284163200
1638,365,1284249600
221,239,1284508800
10,616,1284508800
343,399,1284595200
645,450,1284768000
928,481,1284854400
645,27,1284854400
645,374,1284854400
307,578,1284940800
696,525,1284940800
453,603,1284940800
1396,578,1284940800
821,578,1284940800
813,269,1284940800
1476,578,1285027200
234,578,1285027200
1305,578,1285027200
1144,578,1285113600
19,124,1285113600
114,578,1285113600
1,578,1285113600
1600,578,1285200000
1626,578,1285200000
104,578,1285200000
126,578,1285200000
230,578,1285200000
631,578,1285286400
379,247,1285286400
50,104,1285286400
559,207,1285372800
697,194,1285372800
754,578,1285459200
1469,483,1285459200
1379,578,1285545600
1411,578,1285545600
16,525,1285545600
182,578,1285632000
400,578,1285632000
629,578,1285632000
945,578,1285718400
502,659,1285718400
1067,659,1285804800
452,578,1285891200
812,578,1285891200
1269,578,1285977600
1668,578,1286150400
1488,578,1286150400
350,578,1286150400
926,412,1286150400
1668,332,1286150400
926,280,1286236800
1432,578,1286236800
214,578,1286236800
212,578,1286323200
615,578,1286323200
926,480,1286323200
1149,643,1286409600
900,578,1286409600
1149,644,1286409600
924,578,1286409600
653,578,1286409600
430,578,1286409600
1083,506,1286496000
1416,578,1286582400
1083,302,1286582400
459,578,1286582400
871,578,1286668800
1187,659,1286755200
118,622,1286755200
1522,578,1286841600
1261,578,1286841600
975,578,1286841600
1198,578,1286841600
788,578,1286841600
397,659,1286928000
1042,578,1287014400
800,578,1287014400
1151,578,1287014400
1126,578,1287014400
1641,578,1287014400
1200,578,1287014400
1291,578,1287014400
435,578,1287014400
610,291,1287100800
1555,578,1287100800
1678,578,1287187200
657,298,1287187200
1485,282,1287273600
344,578,1287273600
957,659,1287273600
517,578,1287360000
1406,578,1287360000
1029,578,1287446400
1019,578,1287446400
97,35,1287532800
396,578,1287532800
1289,578,1287619200
986,191,1287619200
904,578,1287619200
77,627,1287619200
1645,578,1287619200
880,578,1287705600
1077,578,1287705600
471,659,1287705600
775,578,1287792000
790,310,1287878400
1643,367,1287878400
325,659,1287964800
722,578,1288051200
1663,578,1288051200
291,621,1288137600
291,82,1288137600
586,578,1288137600
680,547,1288137600
539,578,1288224000
780,578,1288224000
268,578,1288224000
1082,269,1288224000
29,629,1288310400
184,142,1288483200
811,198,1288483200
1458,188,1288569600
1055,234,1288569600
19,146,1288569600
1450,578,1288569600
879,578,1288656000
337,609,1288742400
757,578,1288828800
1598,218,1289088000
1643,428,1289088000
1068,659,1289260800
493,116,1289347200
1142,659,1289433600
1581,578,1289520000
631,332,1289520000
746,578,1289520000
468,179,1289606400
832,659,1289779200
781,543,1289779200
1624,578,1289865600
1542,578,1289865600
473,659,1289865600
843,578,1289865600
1655,578,1289865600
653,150,1289865600
1010,401,1289952000
1010,495,1289952000
1397,578,1289952000
328,578,1290038400
1507,103,1290038400
1475,578,1290038400
1507,89,1290038400
1656,578,1290038400
277,578,1290124800
78,98,1290211200
197,304,1290297600
947,122,1290297600
197,303,1290297600
438,264,1290470400
1312,578,1290470400
1119,361,1290643200
1254,659,1290816000
216,557,1290902400
117,264,1290988800
1321,494,1291075200
45,578,1291075200
224,598,1291161600
1263,389,1291161600
1065,578,1291161600
1274,578,1291248000
706,578,1291248000
1258,578,1291420800
1527,578,1291507200
112,578,1291507200
1090,578,1291507200
807,525,1291680000
1352,578,1291680000
1342,499,1291766400
546,578,1291766400
1357,174,1291852800
1596,578,1291939200
1121,176,1291939200
1512,578,1291939200
489,90,1292371200
891,578,1292371200
1095,578,1292371200
660,525,1292371200
476,659,1292457600
850,417,1292457600
1408,578,1292889600
1121,431,1292976000
379,502,1293062400
198,206,1293062400
518,212,1293580800
140,659,1293753600
1024,578,1293840000
1350,360,1294012800
1271,578,1294099200
730,659,1294185600
1097,459,1294272000
791,194,1294272000
415,578,1294272000
1514,360,1294358400
1149,225,1294444800
318,525,1294444800
56,396,1294531200
1,361,1294531200
618,363,1294790400
1321,578,1294963200
604,360,1295136000
1668,491,1295222400
1012,578,1295222400
883,426,1295308800
468,407,1295308800
95,578,1295395200
996,578,1295395200
6,578,1295481600
476,578,1295481600
842,578,1295481600
80,578,1295481600
618,223,1295568000
1144,105,1295568000
37,104,1295654400
591,669,1295740800
1485,382,1295740800
340,578,1295827200
1330,236,1295913600
672,578,1296000000
1364,483,1296172800
152,578,1296518400
445,578,1296604800
713,232,1296777600
713,561,1296777600
977,578,1296864000
1060,134,1296864000
379,280,1297123200
152,145,1297123200
1006,578,1297296000
591,103,1297728000
1361,578,1297728000
1141,125,1297814400
713,260,1297814400
713,195,1297814400
713,255,1297814400
1141,275,1297814400
1214,452,1297900800
264,578,1297900800
174,578,1297900800
21,275,1297900800
55,578,1297900800
21,70,1297987200
21,125,1298073600
1322,576,1298246400
1358,52,1298246400
1464,578,1298419200
21,19,1298419200
73,656,1298505600
774,578,1298505600
1348,551,1298505600
21,310,1298678400
1425,452,1298678400
1121,302,1298764800
1414,449,1298764800
21,652,1299024000
1503,83,1299110400
1579,657,1299110400
990,231,1299110400
95,557,1299110400
868,489,1299110400
990,212,1299110400
963,489,1299110400
1579,186,1299196800
264,194,1299283200
505,46,1299283200
1349,521,1299283200
1330,265,1299283200
1348,136,1299369600
1608,578,1299456000
1144,651,1299456000
501,199,1299542400
125,656,1299628800
900,657,1299715200
1289,489,1299888000
986,331,1299888000
1348,214,1299888000
1641,489,1299974400
1269,489,1300060800
43,491,1300060800
1148,491,1300060800
722,656,1300147200
876,578,1300320000
1264,578,1300492800
55,489,1300665600
778,685,1300665600
55,657,1300665600
778,498,1300665600
162,79,1300752000
185,690,1300752000
1341,572,1300752000
977,299,1300838400
502,697,1300838400
395,513,1300838400
395,642,1300838400
1228,492,1300924800
1350,417,1300924800
1350,686,1300924800
183,697,1300924800
37,355,1300924800
182,405,1300924800
97,299,1300924800
1,299,1300924800
718,194,1301011200
425,465,1301011200
1283,673,1301184000
19,345,1301184000
19,388,1301184000
1452,689,1301184000
1348,81,1301443200
1386,589,1301443200
1343,479,1301443200
1499,194,1301443200
1473,299,1301616000
368,107,1301616000
1664,578,1301616000
936,450,1301616000
1330,674,1301702400
698,299,1301702400
339,269,1301702400
739,492,1301702400
697,579,1301702400
126,690,1301788800
880,299,1301788800
671,142,1301875200
295,690,1301961600
1225,299,1302048000
1122,299,1302048000
900,299,1302134400
984,689,1302134400
653,299,1302134400
494,439,1302220800
1176,611,1302307200
1122,690,1302307200
63,409,1302307200
1302,126,1302307200
653,492,1302307200
319,519,1302393600
836,492,1302393600
81,102,1302480000
1583,578,1302480000
81,150,1302480000
431,531,1302566400
697,175,1302652800
790,582,1302652800
235,486,1302652800
1672,234,1302652800
923,489,1302739200
1281,668,1302739200
1293,133,1302739200
785,491,1302998400
518,299,1302998400
1465,519,1302998400
259,65,1302998400
967,299,1302998400
929,299,1303084800
781,591,1303084800
885,519,1303171200
1323,578,1303171200
330,673,1303171200
1487,138,1303171200
418,689,1303257600
503,673,1303257600
68,519,1303257600
54,299,1303257600
198,422,1303257600
476,299,1303257600
198,182,1303257600
523,418,1303344000
425,232,1303344000
1042,657,1303344000
986,299,1303344000
1475,657,1303344000
1234,390,1303430400
785,127,1303430400
1665,81,1303430400
781,17,1303430400
523,421,1303430400
1185,445,1303516800
697,502,1303603200
1452,74,1303689600
110,266,1303776000
1330,472,1303776000
1121,422,1303862400
502,361,1303862400
1516,554,1303862400
1254,22,1303862400
1557,519,1303862400
1575,492,1303862400
1475,299,1303948800
1090,693,1303948800
66,305,1303948800
1606,515,1303948800
904,659,1303948800
383,578,1303948800
1493,554,1303948800
66,724,1303948800
630,554,1304035200
604,444,1304035200
1125,669,1304035200
1,554,1304035200
1480,622,1304208000
604,442,1304208000
1364,444,1304208000
830,554,1304208000
383,693,1304294400
429,693,1304294400
1471,535,1304294400
97,515,1304294400
1528,697,1304294400
883,495,1304294400
1020,190,1304380800
565,190,1304380800
880,515,1304380800
919,554,1304380800
881,487,1304380800
604,104,1304380800
1503,611,1304467200
129,190,1304467200
1549,265,1304467200
289,26,1304467200
1590,64,1304467200
604,617,1304467200
1628,44,1304553600
152,653,1304553600
1176,582,1304553600
1060,133,1304640000
1217,190,1304640000
1217,554,1304640000
374,554,1304640000
1543,241,1304726400
909,554,1304812800
1327,209,1304812800
17,344,1304812800
719,669,1304899200
868,693,1304899200
144,554,1304899200
1050,554,1304899200
1269,190,1304899200
1122,515,1304899200
372,500,1304899200
970,686,1304899200
1295,332,1304985600
1205,190,1304985600
227,190,1304985600
1295,214,1304985600
206,653,1305072000
176,190,1305072000
850,504,1305072000
1543,554,1305072000
176,554,1305072000
977,272,1305072000
282,549,1305158400
258,589,1305158400
1144,190,1305158400
282,651,1305244800
335,486,1305244800
216,554,1305244800
42,190,1305331200
918,670,1305331200
1108,85,1305331200
658,190,1305331200
212,190,1305331200
1121,143,1305417600
1071,554,1305417600
1381,204,1305417600
722,657,1305417600
604,247,1305417600
335,146,1305504000
1601,554,1305504000
581,554,1305504000
115,627,1305590400
1316,190,1305590400
1584,673,1305590400
295,190,1305590400
1423,667,1305590400
1497,554,1305590400
1399,674,1305590400
54,554,1305590400
1300,554,1305590400
1593,190,1305590400
1443,554,1305590400
977,71,1305676800
440,634,1305676800
977,620,1305676800
696,554,1305676800
1248,190,1305676800
559,264,1305676800
907,674,1305763200
336,554,1305763200
1608,657,1305763200
604,212,1305763200
945,554,1305763200
1042,554,1305763200
297,554,1305763200
1620,444,1305763200
511,689,1305763200
229,190,1305763200
1274,190,1305763200
1635,554,1305763200
672,190,1305763200
576,673,1305763200
342,190,1305763200
224,673,1305849600
604,108,1305849600
1101,582,1305849600
927,189,1305936000
1122,190,1305936000
177,442,1305936000
1575,255,1305936000
1274,154,1305936000
1493,673,1305936000
1575,554,1305936000
1381,520,1305936000
1480,295,1305936000
324,83,1305936000
1186,594,1306022400
21,46,1306022400
325,554,1306022400
1395,670,1306108800
1164,619,1306108800
258,670,1306108800
162,434,1306108800
1031,268,1306108800
443,355,1306108800
